1000002,1003410,4
1000002,1003411,1
1000002,1003412,2
1000002,1003413,4
1000002,1003414,1
1000002,1003415,5
1000002,1003416,1
1000002,1003417,1
1000002,1003418,2
1000002,1003419,1
1000002,1003420,3
1000002,1003421,1
1000002,1003422,1
1000002,1003424,6
1000002,1003433,1
1000002,1003472,1
1000002,1003475,1
1000002,1003477,4
1000002,1003478,1
1000002,1003483,1
1000002,1003484,3
1000002,1003488,2
1000002,1003489,1
1000002,1003493,1
1000002,1003495,3
1000002,1003497,1
1000002,1003501,2
1000002,1003511,1
1000002,1003514,5
1000002,1003515,2
1000002,1003517,3
1000002,1003518,2
1000002,1003519,2
1000002,1003520,2
1000002,1003522,1
1000002,1003523,1
1000002,1003524,3
1000002,1003526,2
1000002,1003527,1
1000002,1003557,1
1000002,1003579,2
1000002,1003610,1
1000002,1003612,2
1000002,1003615,5
1000002,1003616,1
1000002,1003617,1
1000002,1003619,1
1000002,1003620,2
1000002,1003622,1
1000002,1003623,1
1000002,1003627,3
1000002,1003628,1
1000002,1003631,1
1000002,1003632,1
1000002,1003633,1
1000002,1003634,1
1000002,1003637,1
1000002,1003640,1
1000002,1003643,1
1000002,1003646,3
1000002,1003647,1
1000002,1003648,1
1000002,1003649,1
1000002,1003650,1
1000002,1003654,2
1000002,1003655,2
1000002,1003657,1
1000002,1003673,19
1000002,1003700,2
1000002,1003731,5
1000002,1003778,1
1000002,1003886,13
1000002,1003926,35
1000002,1003944,2
1000002,1003988,1
1000002,1003994,2
1000002,1004039,1
1000002,1004055,1
1000002,1004058,10
1000002,1004082,1
1000002,1004130,93
1000002,1004216,1
1000002,1004245,1
1000002,1004308,1
1000002,1004309,1
1000002,1004312,1
1000002,1004315,1
1000002,1004316,1
1000002,1004323,1
1000002,1004326,2
1000002,1004334,1
1000002,1004336,2
1000002,1004338,1
1000002,1004339,1
1000002,1004346,1
1000002,1004349,1
1000002,1004351,5
1000002,1004352,1
1000002,1004355,2
1000002,1004359,1
1000002,1004362,1
1000002,1004365,1
1000002,1004369,1
1000002,1004370,1
1000002,1004371,1
1000002,1004373,1
1000002,1004375,1
1000002,1004378,1
1000002,1004380,1
1000002,1004381,1
1000002,1004384,1
1000002,1004386,1
1000002,1004391,1
1000002,1004393,2
1000002,1004394,1
1000002,1004395,1
1000002,1004398,1
1000002,1004401,1
1000002,1004406,1
1000002,1004628,3
1000002,1004629,1
1000002,1004637,3
1000002,1005059,2
1000002,1005308,1
1000002,1005365,1
1000002,1005370,1
1000002,1005374,1
1000002,1005375,1
1000002,1005377,1
1000002,1005615,28
1000002,1005729,4
1000002,1005749,4
1000002,1005915,2
1000002,1005945,3
1000002,1006094,20
1000002,1006102,4
1000002,1006174,1
1000002,1006304,1
1000002,1006332,3
1000002,1006379,1
1000002,1006381,1
1000002,1006385,1
1000002,1006392,2
1000002,1006399,2
1000002,1006404,2
1000002,1006410,1
1000002,1006412,2
1000002,1006418,2
1000002,1006846,1
1000002,1006896,30
1000002,1007045,2
1000002,1007346,1
1000002,1007347,9
1000002,1007430,1
1000002,1007459,1
1000002,1007603,1
1000002,1007652,1
1000002,1007653,1
1000002,1007744,1
1000002,1007753,3
1000002,1007756,1
1000002,1007757,3
1000002,1007972,1
1000002,1008016,3
1000002,1008136,26
1000002,1008164,6
1000002,1008850,6
1000002,1009024,58
1000002,1009065,110
1000002,1009243,2
1000002,1009786,1
1000002,1009970,19
1000002,101,3
1000002,1010005,2
1000002,1010022,2
1000002,1010076,1
1000002,1010093,1
1000002,1010143,1
1000002,1010152,4
1000002,1010160,3
1000002,1010219,2
1000002,1010683,1
1000002,1011814,32
1000002,1012807,55
1000002,1014033,65
1000002,1014120,22
1000002,1014133,2
1000002,1014421,106
1000002,1014463,6
1000002,1014481,1
1000002,1015265,1
1000002,1015566,1
1000002,1015982,13
1000002,1016357,1
1000002,1016674,7
1000002,1017329,1
1000002,1017402,5
1000002,1017403,1
1000002,1017404,2
1000002,1017405,1
1000002,1017414,11
1000002,1017763,2
1000002,1017893,1
1000002,1018,2
1000002,1018404,35
1000002,1018740,1
1000002,1021499,1
1000002,1021539,2
1000002,1022098,1
1000002,1022118,1
1000002,1022123,1
1000002,1022132,1
1000002,1022140,1
1000002,1022237,1
1000002,1022258,1
1000002,1022392,1
1000002,1022618,1
1000002,1022862,1
1000002,1022872,1
1000002,1022910,1
1000002,1022914,1
1000002,1022966,1
1000002,1022979,1
1000002,1022988,1
1000002,1022997,1
1000002,1023005,1
1000002,1023016,1
1000002,1023024,1
1000002,1023040,1
1000002,1023043,1
1000002,1023047,28
1000002,1023113,1
1000002,1023119,1
1000002,1023125,1
1000002,1023131,1
1000002,1023139,1
1000002,1023147,1
1000002,1023151,1
1000002,1023160,1
1000002,1023177,1
1000002,1023183,1
1000002,1023192,1
1000002,1023463,1
1000002,1024,10
1000002,1024591,1
1000002,1024629,4
1000002,1024842,1
1000002,1025118,1
1000002,1025690,1
1000002,1026704,5
1000002,1026738,3
1000002,1027443,3
1000002,1027610,1
1000002,1029094,1
1000002,1029443,18
1000002,1029592,1
1000002,1029601,2
1000002,1029770,1
1000002,1030084,1
1000002,1030121,1
1000002,1031515,24
1000002,1034374,1
1000002,1034635,42
1000002,1035248,17
1000002,1036094,1
1000002,1036431,1
1000002,1036926,1
1000002,1037241,5
1000002,1039191,1
1000002,1041136,1
1000002,1041895,1
1000002,1042043,1
1000002,1042054,1
1000002,1042071,1
1000002,1042077,1
1000002,1042262,1
1000002,1042478,5
1000002,1043898,1
1000002,1045633,16
1000002,1048830,3
1000002,1052993,3
1000002,1053817,2
1000002,1054229,2
1000002,1056788,3
1000002,1057422,2
1000002,1057426,5
1000002,1058612,2
1000002,1058631,2
1000002,1058650,2
1000002,1059598,2
1000002,106,10
1000002,1061553,45
1000002,1064023,1
1000002,1064598,5
1000002,1064798,36
1000002,1068317,1
1000002,1069200,11
1000002,1070105,8
1000002,1076507,1
1000002,10783758,2
1000002,1080983,1
1000002,1083682,4
1000002,1098856,18
1000002,1099029,1
1000002,1099879,3
1000002,1103890,11
1000002,1141000,33
1000002,1169,139
1000002,1171,74
1000002,1177,34
1000002,1179251,1
1000002,1183,110
1000002,1187,8
1000002,1194,72
1000002,1195,20
1000002,1196,7
1000002,1197,24
1000002,1198,51
1000002,1199,2
1000002,1200,41
1000002,1201,62
1000002,1204,43
1000002,1207868,3
1000002,121,18
1000002,1212,6
1000002,1212442,26
1000002,1223,89
1000002,1224,3
1000002,1226,1
1000002,1230,3
1000002,1234321,5
1000002,1234328,2
1000002,1234331,3
1000002,1234850,19
1000002,1235281,6
1000002,1235491,4
1000002,1235731,4
1000002,1238128,2
1000002,1242169,11
1000002,1244328,4
1000002,1244561,7
1000002,1245812,2
1000002,1250104,3
1000002,1251,19
1000002,1251826,1
1000002,1252914,1
1000002,1253284,3
1000002,1256162,3
1000002,1262,5
1000002,1262670,2
1000002,1263,1
1000002,1265,2
1000002,1270,26
1000002,1274,112
1000002,1275800,1
1000002,1275996,143
1000002,1277211,5
1000002,1277408,14
1000002,1278093,81
1000002,1280515,2
1000002,1280943,5
1000002,1284681,1
1000002,1284694,1
1000002,1284697,3
1000002,1289,12
1000002,1293597,9
1000002,1293697,90
1000002,1303,5
1000002,1305,10
1000002,1317025,3
1000002,1318111,23
1000002,1327,118
1000002,1330,2
1000002,1330164,1
1000002,1394,63
1000002,1399,5
1000002,1403,6
1000002,1410,3
1000002,1413,1
1000002,1414,35
1000002,1428,16
1000002,1441,3
1000002,1444,1
1000002,1448,52
1000002,1462,27
1000002,1495,6
1000002,1501,1
1000002,1516,3
1000002,1520,1
1000002,1570,24
1000002,1779,1
1000002,1789,5
1000002,18,1
1000002,1805,21
1000002,1825,7
1000002,1835,3
1000002,1844,9
1000002,1854,49
1000002,1858,1
1000002,1864,35
1000002,1890,223
1000002,1967,14
1000002,202,1
1000002,2077,1
1000002,2085,4
1000002,2088097,10
1000002,2088313,10
1000002,2089141,12
1000002,2100785,1
1000002,2167,1
1000002,2171,1
1000002,2184,2
1000002,2194,12
1000002,228,6
1000002,231,8
1000002,237,16
1000002,238,3
1000002,242,176
1000002,250,6
1000002,2600,15
1000002,2617,3
1000002,2621,51
1000002,2636,2
1000002,2712,1
1000002,2717,1
1000002,28,2
1000002,2823,9
1000002,2842,6
1000002,2860,2
1000002,2883,2
1000002,2884,1
1000002,2897,19
1000002,2916,1
1000002,2951,5
1000002,2955,1
1000002,30,1
1000002,3007,2
1000002,3009,12
1000002,3033,145
1000002,3083,10
1000002,3085,1
1000002,3122,1
1000002,3123,10
1000002,313,41
1000002,3150,66
1000002,3170,19
1000002,3197,2
1000002,3287,5
1000002,3292,12
1000002,3296,29
1000002,3314,1
1000002,3316,5
1000002,3321,12
1000002,3327,42
1000002,3328,29
1000002,3379,1
1000002,3402,31
1000002,3408,2
1000002,3418,1
1000002,3427,3
1000002,3437,2
1000002,344,18
1000002,3491,3
1000002,3547,1
1000002,3554,2
1000002,357,59
1000002,360,5
1000002,3625,4
1000002,3656,46
1000002,3677,2
1000002,3727,1
1000002,388,70
1000002,3902,3
1000002,393,22
1000002,3941,4
1000002,395,5
1000002,3985,8
1000002,4019,9
1000002,402,4
1000002,407,16
1000002,4083,6
1000002,4137,1
1000002,4154,25
1000002,4156,1
1000002,4195,48
1000002,4209,265
1000002,421,2
1000002,4221,115
1000002,4224,1
1000002,4241,2
1000002,4246,24
1000002,4250,12
1000002,4267,3
1000002,4324,19
1000002,4341,1
1000002,4371,3
1000002,4377,18
1000002,4468,30
1000002,4538,1
1000002,4567,61
1000002,4569,1
1000002,4775,9
1000002,478,23
1000002,5097,22
1000002,5153,1
1000002,532,4
1000002,5372,1
1000002,5376,1
1000002,5409,1
1000002,542,5
1000002,5452,24
1000002,5453,1
1000002,5496,3
1000002,553,10
1000002,5606,5
1000002,5626,62
1000002,5661,3
1000002,5668,1
1000002,5687,112
1000002,5702,76
1000002,5705,63
1000002,5712,1
1000002,5734,1
1000002,5761,8
1000002,59,3
1000002,599,2
1000002,600,3
1000002,606,37
1000002,619,1
1000002,648,1
1000002,657,6
1000002,658,2
1000002,666,1
1000002,6679691,5
1000002,668,1
1000002,671,11
1000002,672,10
1000002,6737629,1
1000002,6776788,1
1000002,6777891,2
1000002,6793356,1
1000002,688,42
1000002,691,2
1000002,709,2
1000002,715,1
1000002,719,1
1000002,721,11
1000002,723,2
1000002,725,1
1000002,733,54
1000002,735,1
1000002,740,1
1000002,742,17
1000002,758,9
1000002,776,2
1000002,78,5
1000002,782,48
1000002,793,4
1000002,82,9
1000002,831,36
1000002,833,5
1000002,860,32
1000002,893,1
1000002,930,3
1000002,949,86
1000002,958,5
1000002,969,2
1000002,976,5
1000002,979,86
1000002,988,23
1000002,999,6
1000019,1000010,11
1000019,1000028,5
1000019,1000033,2
1000019,1000036,5
1000019,1000054,1
1000019,1000055,1
1000019,1000062,1
1000019,1000069,3
1000019,1000071,2
1000019,1000076,10
1000019,1000080,3
1000019,1000087,3
1000019,1000088,6
1000019,1000094,2
1000019,1000099,19
1000019,1000108,2
1000019,1000112,37
1000019,1000113,50
1000019,1000120,2
1000019,1000123,23
1000019,1000124,1
1000019,1000130,17
1000019,1000137,1
1000019,1000157,11
1000019,1000162,1
1000019,1000166,1
1000019,1000175,5
1000019,1000176,28
1000019,1000188,7
1000019,1000200,6
1000019,1000201,4
1000019,1000209,1
1000019,1000230,2
1000019,1000236,6
1000019,1000251,11
1000019,1000266,3
1000019,1000277,1
1000019,1000283,1
1000019,1000284,4
1000019,1000287,1
1000019,1000301,1
1000019,1000321,15
1000019,1000325,28
1000019,1000329,10
1000019,1000331,1
1000019,1000336,2
1000019,1000339,3
1000019,1000342,4
1000019,1000382,2
1000019,1000383,4
1000019,1000386,5
1000019,1000390,3
1000019,1000412,5
1000019,1000414,1
1000019,1000416,4
1000019,1000418,1
1000019,1000422,4
1000019,1000427,16
1000019,1000429,2
1000019,1000431,4
1000019,1000435,1
1000019,1000441,1
1000019,1000442,2
1000019,1000444,2
1000019,1000446,3
1000019,1000449,5
1000019,1000455,1
1000019,1000456,108
1000019,1000458,4
1000019,1000467,4
1000019,1000468,2
1000019,1000472,2
1000019,1000473,23
1000019,1000482,2
1000019,1000485,1
1000019,1000511,2
1000019,1000512,5
1000019,1000515,191
1000019,1000522,5
1000019,1000525,2
1000019,1000527,4
1000019,1000535,1
1000019,1000538,2
1000019,1000542,4
1000019,1000543,2
1000019,1000562,3
1000019,1000565,8
1000019,1000567,5
1000019,1000569,12
1000019,1000570,2
1000019,1000573,13
1000019,1000582,1
1000019,1000584,1
1000019,1000586,1
1000019,1000589,1
1000019,1000591,1
1000019,1000594,4
1000019,1000598,2
1000019,1000616,2
1000019,1000624,17
1000019,1000636,2
1000019,1000642,1
1000019,1000644,1
1000019,1000650,2
1000019,1000651,1
1000019,1000653,5
1000019,1000655,1
1000019,1000656,1
1000019,1000689,7
1000019,1000691,2
1000019,1000693,1
1000019,1000698,3
1000019,1000700,1
1000019,1000701,4
1000019,1000711,2
1000019,1000712,1
1000019,1000717,1
1000019,1000721,57
1000019,1000730,1
1000019,1000737,1
1000019,1000752,1
1000019,1000759,1
1000019,1000763,1
1000019,1000765,1
1000019,1000777,2
1000019,1000786,4
1000019,1000787,1
1000019,1000789,3
1000019,1000790,3
1000019,1000792,5
1000019,1000795,5
1000019,1000796,1
1000019,1000799,6
1000019,1000808,13
1000019,1000813,1
1000019,1000815,24
1000019,1000817,19
1000019,1000820,3
1000019,1000836,1
1000019,1000839,1
1000019,1000840,1
1000019,1000841,1
1000019,1000863,3
1000019,1000881,23
1000019,1000889,1
1000019,1000896,1
1000019,1000899,6
1000019,1000923,2
1000019,1000928,1
1000019,1000943,6
1000019,1000946,2
1000019,1000947,4
1000019,1000949,6
1000019,1000951,4
1000019,1000956,1
1000019,1000957,1
1000019,1000959,1
1000019,1000967,1
1000019,1000970,1
1000019,1000971,1
1000019,1000972,3
1000019,1000973,2
1000019,1000981,1
1000019,1000982,3
1000019,1000989,1
1000019,1000991,4
1000019,1000992,1
1000019,1000996,3
1000019,1000998,7
1000019,1001003,2
1000019,1001007,26
1000019,1001016,2
1000019,1001017,2
1000019,1001019,2
1000019,1001028,1
1000019,1001029,1
1000019,1001045,1
1000019,1001046,5
1000019,1001049,2
1000019,1001050,1
1000019,1001052,4
1000019,1001054,4
1000019,1001055,12
1000019,1001056,3
1000019,1001065,5
1000019,1001068,6
1000019,1001081,1
1000019,1001094,2
1000019,1001107,1
1000019,1001115,14
1000019,1001121,12
1000019,1001122,15
1000019,1001124,19
1000019,1001125,12
1000019,1001126,1
1000019,1001127,1
1000019,1001128,23
1000019,1001129,47
1000019,1001130,1
1000019,1001140,1
1000019,1001141,10
1000019,1001143,11
1000019,1001145,4
1000019,1001146,9
1000019,1001150,18
1000019,1001154,10
1000019,1001182,2
1000019,1001187,17
1000019,1001191,11
1000019,1001205,26
1000019,1001218,12
1000019,1001221,8
1000019,1001225,31
1000019,1001228,14
1000019,1001232,9
1000019,1001236,8
1000019,1001238,8
1000019,1001247,11
1000019,1001250,14
1000019,1001256,19
1000019,1001267,8
1000019,1001275,11
1000019,1001279,17
1000019,1001297,1
1000019,1001319,11
1000019,1001326,21
1000019,1001368,2
1000019,1001379,4
1000019,1001383,6
1000019,1001388,2
1000019,1001412,8
1000019,1001426,1
1000019,1001516,1
1000019,1001525,5
1000019,1001529,1
1000019,1001546,2
1000019,1001551,1
1000019,1001553,1
1000019,1001607,3
1000019,1001646,1
1000019,1001708,2
1000019,1001724,4
1000019,1001732,5
1000019,1001777,2
1000019,1001806,1
1000019,1001807,7
1000019,1001815,1
1000019,1001819,20
1000019,1001836,2
1000019,1001845,2
1000019,1001852,1
1000019,1001853,3
1000019,1001855,39
1000019,1001861,9
1000019,1001865,1
1000019,1001866,7
1000019,1001868,4
1000019,1001920,5
1000019,1001941,1
1000019,1001946,1
1000019,1001969,2
1000019,1001978,2
1000019,1001989,1
1000019,1001993,1
1000019,1001995,1
1000019,1001997,9
1000019,1002006,2
1000019,1002018,17
1000019,1002054,2
1000019,1002065,7
1000019,1002080,7
1000019,1002097,1
1000019,1002141,1
1000019,1002142,1
1000019,1002143,1
1000019,1002171,1
1000019,1002178,2
1000019,1002255,2
1000019,1002256,1
1000019,1002283,1
1000019,1002284,1
1000019,1002286,1
1000019,1002292,2
1000019,1002294,1
1000019,1002321,1
1000019,1002382,2
1000019,1002387,2
1000019,1002388,1
1000019,1002389,1
1000019,1002431,1
1000019,1002438,1
1000019,1002458,83
1000019,1002470,33
1000019,1002480,7
1000019,1002481,1
1000019,1002503,15
1000019,1002513,1
1000019,1002516,1
1000019,1002519,14
1000019,1002575,4
1000019,1002577,26
1000019,1002747,1
1000019,1002756,1
1000019,1002837,2
1000019,1002847,6
1000019,1002946,16
1000019,1003030,7
1000019,1003084,1
1000019,1003159,5
1000019,1003168,1
1000019,1003205,1
1000019,1003328,12
1000019,1003365,1
1000019,1003367,1
1000019,1003370,2
1000019,1003376,2
1000019,1003380,4
1000019,1003382,2
1000019,1003384,3
1000019,1003386,1
1000019,1003387,1
1000019,1003388,1
1000019,1003389,2
1000019,1003391,1
1000019,1003394,1
1000019,1003395,1
1000019,1003396,1
1000019,1003397,1
1000019,1003402,1
1000019,1003404,1
1000019,1003405,1
1000019,1003406,4
1000019,1003408,2
1000019,1003409,2
1000019,1003412,3
1000019,1003413,2
1000019,1003414,1
1000019,1003415,5
1000019,1003418,1
1000019,1003420,3
1000019,1003424,2
1000019,1003445,1
1000019,1003465,3
1000019,1003472,1
1000019,1003477,3
1000019,1003485,21
1000019,1003489,1
1000019,1003495,1
1000019,1003501,3
1000019,1003511,1
1000019,1003514,1
1000019,1003517,5
1000019,1003518,1
1000019,1003520,2
1000019,1003526,1
1000019,1003527,1
1000019,1003532,4
1000019,1003535,3
1000019,1003536,1
1000019,1003556,1
1000019,1003592,3
1000019,1003607,1
1000019,1003610,1
1000019,1003612,3
1000019,1003615,1
1000019,1003616,2
1000019,1003619,1
1000019,1003627,3
1000019,1003634,3
1000019,1003646,2
1000019,1003654,1
1000019,1003655,1
1000019,1003659,3
1000019,1003700,2
1000019,1003714,3
1000019,1003721,2
1000019,1003724,1
1000019,1003725,1
1000019,1003726,1
1000019,1003730,1
1000019,1003731,3
1000019,1003745,2
1000019,1003751,1
1000019,1003773,1
1000019,1003775,1
1000019,1003780,3
1000019,1003802,1
1000019,1003849,1
1000019,1003892,2
1000019,1003927,1
1000019,1003979,15
1000019,1003988,4
1000019,1004008,1
1000019,1004044,1
1000019,1004081,1
1000019,1004082,4
1000019,1004084,1
1000019,1004085,3
1000019,1004086,1
1000019,1004088,1
1000019,1004089,1
1000019,1004091,2
1000019,1004125,33
1000019,1004155,2
1000019,1004156,1
1000019,1004159,1
1000019,1004186,3
1000019,1004187,1
1000019,1004189,4
1000019,1004190,1
1000019,1004211,2
1000019,1004214,2
1000019,1004215,1
1000019,1004216,1
1000019,1004217,1
1000019,1004219,3
1000019,1004220,1
1000019,1004221,2
1000019,1004222,1
1000019,1004223,1
1000019,1004226,1
1000019,1004228,1
1000019,1004232,3
1000019,1004235,23
1000019,1004238,9
1000019,1004247,2
1000019,1004252,2
1000019,1004253,2
1000019,1004254,3
1000019,1004255,1
1000019,1004256,1
1000019,1004257,3
1000019,1004262,3
1000019,1004263,1
1000019,1004282,1
1000019,1004284,1
1000019,1004285,2
1000019,1004295,1
1000019,1004301,2
1000019,1004302,2
1000019,1004316,3
1000019,1004317,3
1000019,1004319,1
1000019,1004323,1
1000019,1004326,1
1000019,1004331,1
1000019,1004336,3
1000019,1004359,1
1000019,1004362,1
1000019,1004365,5
1000019,1004369,2
1000019,1004376,1
1000019,1004377,1
1000019,1004378,1
1000019,1004380,1
1000019,1004383,1
1000019,1004388,1
1000019,1004392,1
1000019,1004393,1
1000019,1004397,1
1000019,1004398,2
1000019,1004399,1
1000019,1004401,2
1000019,1004402,1
1000019,1004403,1
1000019,1004404,1
1000019,1004406,1
1000019,1004408,1
1000019,1004410,1
1000019,1004411,1
1000019,1004413,1
1000019,1004441,1
1000019,1004442,1
1000019,1004444,1
1000019,1004448,1
1000019,1004449,1
1000019,1004452,1
1000019,1004453,1
1000019,1004455,1
1000019,1004456,1
1000019,1004457,1
1000019,1004458,1
1000019,1004460,2
1000019,1004472,1
1000019,1004474,1
1000019,1004482,1
1000019,1004491,1
1000019,1004494,1
1000019,1004500,1
1000019,1004541,11
1000019,1004596,1
1000019,1004597,1
1000019,1004606,1
1000019,1004607,1
1000019,1004623,1
1000019,1004631,1
1000019,1004633,2
1000019,1004635,1
1000019,1004637,1
1000019,1004639,1
1000019,1004640,1
1000019,1004694,1
1000019,1004695,1
1000019,1004703,1
1000019,1004704,1
1000019,1004706,1
1000019,1004717,2
1000019,1004719,1
1000019,1004749,1
1000019,1004760,1
1000019,1004761,1
1000019,1004986,1
1000019,1004987,1
1000019,1004988,1
1000019,1004990,1
1000019,1004992,1
1000019,1004994,1
1000019,1005014,3
1000019,1005059,1
1000019,1005108,1
1000019,1005110,1
1000019,1005111,1
1000019,1005115,1
1000019,1005118,1
1000019,1005132,1
1000019,1005133,1
1000019,1005134,3
1000019,1005140,1
1000019,1005147,1
1000019,1005155,2
1000019,1005160,1
1000019,1005268,1
1000019,1005270,1
1000019,1005271,1
1000019,1005272,1
1000019,1005273,1
1000019,1005274,1
1000019,1005275,1
1000019,1005276,1
1000019,1005278,1
1000019,1005292,1
1000019,1005298,1
1000019,1005304,1
1000019,1005308,2
1000019,1005314,1
1000019,1005316,1
1000019,1005324,3
1000019,1005326,1
1000019,1005336,1
1000019,1005340,3
1000019,1005359,1
1000019,1005360,1
1000019,1005364,15
1000019,1005366,19
1000019,1005367,14
1000019,1005369,14
1000019,1005386,2
1000019,1005486,1
1000019,1005487,5
1000019,1005488,5
1000019,1005489,4
1000019,1005589,1
1000019,1005663,1
1000019,1005667,1
1000019,1005668,2
1000019,1005673,1
1000019,1005685,1
1000019,1005697,1
1000019,1005700,1
1000019,1005706,1
1000019,1005711,1
1000019,1005722,2
1000019,1005726,1
1000019,1005727,1
1000019,1005728,1
1000019,1005729,1
1000019,1005731,1
1000019,1005732,1
1000019,1005736,5
1000019,1005737,1
1000019,1005738,9
1000019,1005746,2
1000019,1005751,2
1000019,1005755,2
1000019,1005760,3
1000019,1005779,46
1000019,1005784,28
1000019,1005786,49
1000019,1005788,7
1000019,1005790,17
1000019,1005791,19
1000019,1005820,1
